text,label
क्यू अभि मुसलमाँ है to तेरी क्यू जल रही है.. \एसीएस0\एक्स9फ\एक्स98\एक्स82\एसीएस0\एक्स9फ\एक्स98\एक्स82 https://t.co/qa7W4MXIKK,1
@BeingMuslim23 @Aakanksha130 @ModassarP @sardanarohit @Uppolice @upcoprahul गुलामी करणा नही आता मींस ... फिर ह\ज़े2\एक्स80\एक्सा6 https://t.co/w4honZegCj,0
@noisy_boy_dc @KajalS13 @riya_sharma12 @ColorsTV @EndemolShineIND अबे धारम se भाषा नहि आती समझा ऐसा होता तोह\ज़े2\एक्स80\एक्सा6 https://t.co/1J3bEnpa2N,0
@AnupamPkher क्योंकि wo मुसलमाँ हैं....इसलिये उनके जैसे koi काफिर नहि ho सकता,1
"""बहुत हुआ हिंदु",0
"""रट @khan_saudia: Wo Log मुसलमाँ नही",1
@Muwahidalikhn @ela_mishra @DILSHAD05182410 हर मुसलमाँ ko जुम्मा hi नही बालकी daily five time कि namaz पड़नी चाहिए,0
रुका tera brainwash करके tu प्यार mein अंध kanoon पगल प्रेमी बनके\नमुसलमान बंजाएगा,1
"""रट @moronhumor: मोड़ी : जनेऊ दिखा",1
@AkhileshPratap_ सनतन हिंदु hoon बोल कर पाप mat कर भगवन ram एक काल्पनिक पात्रा है किसने bola है अबे पह\ज़े2\एक्स80\एक्सा6 https://t.co/BquH0yU4Mq,1
@OfficeOfRG 60 साल मेई देश ko भिखारी बना दिया. दादी के मरने पे सरदारों ko जला दिया. दलित दलित चिल्लते रह\ज़े2\एक्स80\एक्सा6 https://t.co/MsN5Xw493Q,1
रट @shagnick_misra: @kavita_tewari अज हमारे hi देश mein एक मुसलमाँ hi है जिसने भारत के teen टुकड़े किये the,1
रट @S_AhmedAbdullah: अचा मुसलमाँ बनना है..\ज़े2\एक्स9ड\एक्सा4\ज़ेफ़\एसीएसबीएब8\एक्स8फ\निन्शल्लाह https://t.co/UEoVxd5oQt,0
"""@kdsindhi @iqrarulhassan एसे पाकिस्तानी",0
"""रट @rajeshpadmar: परेश मेस्टा",1
रट @YssGzb: @MUMGzb @trueaum @AshramGzb @AsaramBapuJi @Jayaasnani2 @saprajapati1 @amarnath303 @DhananjayPraj15 @Ruchibajaj4 @jay_om9 @Bhavn\xe2\x80\xa6,0
@usha_omji @Rridhm @Eternal_Hindu @bhimbali_bhanu @Truth7_ @riyayadav5557 @rawat_narayan @Liladhariprasad\xe2\x80\xa6 https://t.co/wjHnbW5ibz,0
"""रट @hstapanghosh: Genitals cut",1
रट @brumbyOz: Here is an interesting स्टट:\न\न170 million इण्डयन मुस्लिम्स\न100 जोइंड आईएसआईएस\नथत'एस 0.00005%\न\न1 billion इण्डयन हिंदूस\नेस्टीमैटिड 7\ज़े2\एक्स80\एक्सा6,1
"""रट @girishs2: They काल्ड us हिंदु एक्स्ट्रमिस्टस",1
रट @AditiSwet: I am शॉक्ड to see how some एकाउंट्स are religiously टार्गेटिंग हिंदु गिर्ल्स...\न\नि am going to report all such ID and their एस\ज़े2\एक्स80\एक्सा6,1
रट @AsYouNotWish: करनाटक: परेश मेस्टा'एस family सेस that he had been किडनाप्र्ड by a मुस्लिम mob while trying to escape from their स्टोन\ज़े2\एक्स80\एक्सा6,0
"""रट @AskAnshul: Two suspected बंग्लादेशी टेररिस्ट्स",1
"""रट @Pandita_Gargi: Did we see you doing """"अन्ना दान"""" during दान पर्व ? Did we see you doing Animal welfare under गौ सेवा ? No",0
"""रट @madhukishwar: This whole business of डिज्मिशिंग all हिंदु टेक्स्ट्स",1
रट @ManishTewari: बीजीपी- पीडीपी गोव्ट told the Supreme Court that it हस no प्लांस of setting up a मिनरिटीस Commission in ज&एम्प,0
रट @Isoumyas: The two impossible थिंग्स मोड़ी did is making RaGa हिंदु and मनमोहन speak https://t.co/WpcN7HOBZ0,1
@YssGzb @MUMGzb @trueaum @AshramGzb @AsaramBapuJi @Jayaasnani2 @saprajapati1 @amarnath303 @DhananjayPraj15\xe2\x80\xa6 https://t.co/88KxZw1NV2,0
रट @Ashishsharmaom: @YssGzb @MUMGzb @trueaum @AshramGzb @AsaramBapuJi @Jayaasnani2 @saprajapati1 @amarnath303 @DhananjayPraj15 @Ruchibajaj4\xe2\x80\xa6,0
रट @indiatvnews: रवी शंकर प्रसाद accused #रहुलगंढी of प्लाइंग सॉफ्ट-हिन्दुत्व card to appease the हिंदु population of the स्टेट. He अस\ज़े2\एक्स80\एक्सा6,1
"""रट @DrGPradhan: Remember",1
रट @ScienceChannel: Are the ancient हिंदु मिथ्स of a land bridge कनेक्टिंग इण्डिया and Sri लंका ट्रुए? Scientific analysis सग्गेस्ट्स they अरे\ज़े2\एक्स80\एक्सा6,0
रट @usha_omji: @Rridhm @Eternal_Hindu @bhimbali_bhanu @Truth7_ @riyayadav5557 @rawat_narayan @Liladhariprasad @Sanskruti_1 @rupeshsaigal @A\xe2\x80\xa6,0
रट @govindnaga: अप\ज़े0\एसीएसबीएब0\ज़ा\ज़े0\एसीएसबीएब1\एक्स8ड\ज़े0\एसीएसबीएब0\एसीएसबीएब0\ज़े0\एसीएसबीएब0\एक्स9सी\ज़े0\एसीएसबीएब0\एसीएसबीएब2\ज़े0\एसीएसबीएब1\एक्स81 \ज़े0\एसीएसबीएब0\ज़ा\ज़े0\एसीएसबीएब0\सीबीएस\ज़े0\एसीएसबीएब0\एसीएसबीएब0\ज़े0\एसीएसबीएब1\एक्स8ड\ज़े0\एसीएसबीएब0\एक्स9फ\ज़े0\एसीएसबीएब1\एक्स80 \ज़े0\एसीएसबीएब0\ज़ा\ज़े0\एसीएसबीएब0\एक्सीएफ\ज़े0\एसीएसबीएब0\एसीएसबीएब0\ज़े0\एसीएसबीएब0\सीबीएस\ज़े0\एसीएसबीएब0\ज़ेफ़\ज़े0\एसीएसबीएब0\एक्सीएफ\ज़े0\एसीएसबीएब0\एक्स82\ज़े0\एसीएसबीएब0\ज़ा\ज़े0\एसीएसबीएब1\एक्स81\ज़े0\एसीएसबीएब0\एसीएसबीएब2 \ज़े0\एसीएसबीएब0\ज़ा\ज़े0\एसीएसबीएब1\एक्स88\ज़े0\एसीएसबीएब0\एक्सा8 \ज़े0\एसीएसबीएब0\एक्स8ऐ\ज़े0\एसीएसबीएब0\एक्स82\ज़े0\एसीएसबीएब0\एक्सा4 \ज़े0\एसीएसबीएब0\एक्स95\ज़े0\एसीएसबीएब1\एक्स8ब\ज़े0\एसीएसबीएब0\ज़ा\ज़े0\एसीएसबीएब0\एक्स82 \ज़े0\एसीएसबीएब0\ज़ा\ज़े0\एसीएसबीएब1\एक्स8ड\ज़े0\एसीएसबीएब0\एसीएसबीएब0\ज़े0\एसीएसबीएब0\एक्सा6\ज़े0\एसीएसबीएब0\एसीएसबीएब0\ज़े0\एसीएसबीएब1\एक्स8ड\ज़े0\एसीएसबीएब0\एसीएसबीएब6\ज़े0\एसीएसबीएब0\एक्सीएफ\ज़े0\एसीएसबीएब0\एक्स82\ज़े0\एसीएसबीएब0\एसीएसबीएब8 \ज़े0\एसीएसबीएब0\एक्स85\ज़े0\एसीएसबीएब0\एक्सा8\ज़े0\एसीएसबीएब1\एक्स8ड\ज़े0\एसीएसबीएब0\एक्सा8\ज़े0\एसीएसबीएब0\एक्सा6\ज़े0\एसीएसबीएब0\सीबीएस\ज़े0\एसीएसबीएब0\एक्सा8\ज़े0\एसीएसबीएब0\एक्सीएफ\ज़े0\एसीएसबीएब0\एक्स95\ज़े0\एसीएसबीएब0\एक्सीएफ \ज़े0\एसीएसबीएब0\एक्सा8\ज़े0\एसीएसबीएब0\एक्सीएफ\ज़े0\एसीएसबीएब0\एक्सा8\ज़े0\एसीएसबीएब1\एक्स8ड\ज़े0\एसीएसबीएब0\एक्सा8 \ज़े0\एसीएसबीएब0\एक्स95\ज़े0\एसीएसबीएब0\एक्सा6\ज़े0\एसीएसबीएब0\एक्सीएफ\ज़े0\एसीएसबीएब0\एसीएसबीएब0\ज़े0\एसीएसबीएब0\एक्सीएफ \ज़े0\एसीएसबीएब0\एक्सा8\ज़े0\एसीएसबीएब1\एक्स87\ज़े0\एसीएसबीएब0\एक्सा1\ज़े0\एसीएसबीएब1\एक्स81 \ज़े0\एसीएसबीएब0\एक्स97\ज़े0\एसीएसबीएब0\एक्सीएफ\ज़े0\एसीएसबीएब0\एक्सा6\ज़े0\एसीएसबीएब1\एक्स8ड\ज़े0\एसीएसबीएब0\एक्सा6\ज़े0\एसीएसबीएब0\एसीएसबीएब2\ज़े0\एसीएसबीएब1\एक्स82\ज़े0\एसीएसबीएब0\एसीएसबीएब0\ज़े0\एसीएसबीएब1\एक्स81 \ज़े0\एसीएसबीएब0\एक्स9सी\ज़े0\एसीएसबीएब0\एसीएसबीएब0\ज़े0\एसीएसबीएब0\एक्सीएफ\ज़े0\एसीएसबीएब0\एक्स97\ज़े0\एसीएसबीएब0\एक्सीएफ\ज़े0\एसीएसबीएब0\एक्सा8 \ज़े0\एसीएसबीएब0\एसीएसबीएब8\ज़े0\एसीएसबीएब0\एक्स82\ज़े0\एसीएसबीएब0\एक्स98\ज़े0\एसीएसबीएब0\एक्स9फ\ज़े0\एसीएसबीएब0\एसीएसबीएब2\ज़े0\एसीएसबीएब1\एक्स87 \xe0\xb0\x89\xe0\xb0\xa6\xe0\xb0\xbe\xe0\xb0\xb9\xe0\xb0\xb0\xe0\xb0\xa3\xe0\xb0\xb2\xe0\xb1\x81.@J\xe2\x80\xa6,0
