text,label
"['Wah', 'भै', 'wah', 'अप', 'कश्मीरी', 'बहियों', 'पे', 'Jo', 'नज़ेज़', 'जुल्म', 'कर', 'राह्य', 'ho', 'wo', 'ठेक', 'है', 'आउर्', 'ham', 'us', 'कि', 'आजादी', 'कि', 'bat', 'करें', 'to', 'terrorism', 'Wah', 'चुट्टे', 'wah']",no
"['त्व', 'सही', 'हन', 'लेकिन', 'लारिक्याण', 'सही', 'नई', 'हर', 'रोज', 'किसी', 'na', 'किसी', 'ka', 'rape', 'ho', 'जता', 'ह्य']",yes
"['कोहली', 'ne', 'paisa', 'खाया', 'है', 'I', 'prop', 'आउर्', 'mere', 'is', 'tweet', 'प्र', 'koi', 'new', 'वाला', 'नहि', 'देखेगा', 'क्यो', 'कि', 'सबको', 'अपना', 'अपना', 'paisa', 'mil', 'गया', 'है', 'I', 'hate', 'कोहली']",yes
"['Tum', 'भि', 'rape', 'करणा', 'भांफ', 'कार्डो']",no
"['Tum', 'भि', 'rape', 'करणा', 'भंड', 'कार्डो', 'हट्टप्षस्थस्थाइटेल्शेस्थाइटस875447907922567170', '…']",no
"['Jo', 'log', 'ओरत', 'ka', 'rape', 'करते', 'है', 'उनको', 'mot', 'कि', 'सजा', 'देनी', 'चाहे', 'To', 'be', 'हैंग', 'kill', 'death']",no
"['भै', 'tu', 'मसी', 'rape', 'case', 'se', 'रह', 'होगया', 'सच', 'सच', 'बता', 'लग्ता', 'tu', 'नही', 'tu', 'एसा', 'कर', 'स्कायगा', 'हट्टप्षिस्थस्थाइलोंटिलेस्थाउटस876456210765053952', '…']",yes
"['वाकयी', 'अप', 'लोगों', 'k', 'लिए', 'घुस्सा', 'निकालने', 'k', 'or', 'तरीके', 'भि', 'Hain', 'जेसे', 'कश्मीरियों', 'ko', 'मारना', 'or', 'मसूम', 'लर्कियो', 'ka', 'rape', 'करणा']",yes
"['पराय', 'लिखे', 'होआज', 'take', 'samaj', 'na', 'पया', 'kon', 'terrorism', 'ko', 'peda', 'कर', 'रहा', 'हवो', 'tu', 'कटपुटली', 'ha', 'Jo', 'हडी', 'de', 'ga', 'osse', 'ka', 'कुत्ता']",no
"['चिंत्सक', 'Rishi', 'sir', 'अभी', 'अप्प', 'ko', 'pata', 'chal', 'गया', 'hoga', 'Kay', 'real', 'terrorism', 'क्या', 'हैई', 'इण्डिया', 'वालो', 'ko', 'कुत्तो', 'के', 'तररह', 'मर्रा']",no
"['tou', 'आप', 'लोगों', 'नेय', 'अज', 'कह', 'rape', 'कह', 'बाद', 'गण्डुस्तान', 'कुइन', 'नई', 'rakh', 'लिया', 'वोउ', 'भि', 'tou', 'मरवाने', 'mein', 'आप', 'log', 'माहिर', 'hain']",no
"['tu', 'कितना', 'गवार', 'है', 'बीसी', 'illiterate', 'भि', 'bola', 'आउर्', 'गवार', 'भि', 'बडवे', 'निकाल', 'अब', 'सरक', 'चुटिया', 'है', 'आउर्', 'tu', 'भि', 'अब', 'बोल', 'I', 'dont', 'hate', 'सरक', 'I', 'was', 'किडिंग']",no
"['आउर्', 'tum', 'log', 'rape', 'करणा', 'बांध', 'karo', 'जोह', 'bee', 'चीज', 'देखतो', 'ho', 'उसी', 'पे', 'लाघ', 'जाते', 'ho']",no
"['दुनिया', 'जानती', 'है', 'k', 'Kon', 'किस', 'तरह', 'है', 'आउर्', 'rape', 'कहा', 'पे', 'होते', 'hen']",no
"['Yes', 'अज', 'पाकिस्तान', 'कि', 'bowling', 'भि', 'terrorism', 'hi', 'lag', 'रहि', 'होगी', 'na', 'तुम्हैं', 'ढकान', 'कहांगया', 'कोहली', 'Dhoni', 'रोहित']",no
"['Ha', 'बाप', 'बाप', 'होता', 'है', 'वोह', 'इण्डिया', 'है', 'आउर्', 'tum', 'नज़याज', 'औलाद', 'jo', 'terrorist', 'ban', 'चुके', 'ho', 'खूँ', 'mein', 'terrorism', 'है', 'तुम्हारे']",no
"['पहले', 'अपना', 'इलिटरेसी', 'रेटिपोवेटाल्रोरिरिस', 'के', 'बारे', 'मेई', 'बात', 'कारोइंदियंस', 'हर', 'चीजी', 'आगे', 'h', 'पाक', 'seek', 'match', 'क्या', 'जीत', 'लिया', 'उछलने', 'lag', 'गाये']",no
"['कल्काह', 'launch', 'करने', 'k', 'bad', 'मुझे', 'STAR', 'plus', 'se', 'जीतना', 'प्यार', 'हुआ', 'tha', 'उसे', 'काई', 'ज्यादा', 'अभि', 'नफरत', 'होरही', 'है', 'आईएसएस', 'channel', 'se', 'सेरियोश्लीएट', 'u']",yes
"['Bap', 'bap', 'होता', 'है', 'विरेंदरसहवाग', 'अब', 'अपनी', 'गाओ', 'माता', 'k', 'पेशाब', 'me', 'doob', 'k', 'mar', 'ka', 'rape', 'इण्डिया', 'ka']",no
"['tum', 'rape', 'करवाने', 'ko', 'भीक', 'बोलते', 'ho', 'हिन्दी', 'me']",yes
"['चिंत्सक', 'Tum', 'हारे', 'Hum', 'झीते', 'is', 'he', 'तरहन', 'कश्मीर', 'भि', 'हर', 'जाओ', 'terrorism', 'खुद', 'ba', 'खुद', 'खत्म', 'होजेगा', 'क्यों', 'k', 'जुल्म', 'स्य', 'terrorism', 'बढ़ता', 'ह्य']",no
"['Match', 'जीता', 'है', 'terrorism', 'खत्म', 'नही', 'हुआ', 'अभि', 'पाकिस्तान', 'se']",no
"['rape', 'se', 'yad', 'आय', 'sister', 'aa', 'गइ', 'घार', 'वापिस']",no
"['जड़ेजा', 'hate', 'यौकूद', 'ko', 'senior', 'player', 'manta', 'है', 'fir', 'batting', 'मै', 'जल्वा', 'दिखाना', 'चाहिया', 'ताचे', 'player', 'out', 'कार्वडो', 'fir', 'tum', 'भि', 'out', 'ho', 'जाओ']",yes
"['Was', 'I', 'the', 'only', 'hate', 'not', 'liking', 'सेल्फी', 'jab', 'wo', 'camera', 'के', 'अगय', 'जबर्दस्ती', 'aa', 'रहा', 'tha', 'trophy', 'के', 'साठ', 'बकियों', 'ko', 'anay', 'de', 'भै', 'कुच', 'शरम', 'कर']",yes
"['किस', 'shastra', 'me', 'लिखा', 'है', 'कि', 'शुद्रो', 'ka', 'rape', 'करणा', 'चहियेबाटन', 'चटिये']",yes
"['अज', 'सारुख', 'ka', 'मनहूस', 'चहरा', 'त्व', 'par', 'दिखा', 'तबी', 'इण्डिया', 'हार', 'गयी', 'i', 'hate', 'सारुख']",yes
"['देखा', 'mere', 'भै', 'ne', 'rape', 'फिर']",no
"['लोल', 'कश्मीर', 'me', 'to', 'अप', 'log', 'होली', 'खील', 'राह्य', 'han', 'na', 'Wo', 'भि', 'check', 'कर', 'lain', 'k', 'terrorism', 'kon', 'कर', 'रहा', 'है']",no
"['अपन्य', 'मोड़ी', 'The', 'बचर', 'Of', 'गुजरत', 'ko', 'भे', 'suggest', 'करें', 'k', 'कश्मीर', 'मै', 'भे', 'terrorism', 'खत्म', 'कार्य']",no
"['केवल', 'rape', 'seen', 'दिखा', 'k', 'तर्प', 'लुटते', 'है', 'ye', 'petrol', 'wale']",yes
"['Tera', 'ज्ञान', 'bas', 'येही', 'तक', 'tha', 'डिमविट', 'Waise', 'लाल', 'salaam', 'वालो', 'के', 'लिए', 'to', 'दंग', 'आउर्', 'rape', 'bahut', 'common', 'बात', 'है']",no
"['Han', 'बताया', 'है', 'Yahan', 'rape', 'नही', 'होते', 'आए', 'din', 'k', 'किस', 'ne', 'छोडा', 'or', 'कहा', 'भाग', 'ज्ञा', 'चोड', 'k', 'कच', 'एटा', 'pata', 'नही']",yes
"['पहले', 'अपनी', 'औरतों', 'KO', 'rape', 'se', 'बचाओ']",no
"['अप', 'कलभूषण', 'यादेव', 'जैसन', 'ka', 'na', 'भेजें', 'terrorism', 'खुद', 'ba', 'खुद', 'खत्म', 'o', 'जाय', 'ga']",no
"['ye', 'आपिये', 'मोड़ी', 'जि', 'के', 'लिए', 'hafiz', 'सईद', 'ka', 'भि', 'tweet', 'रट', 'कर', 'देंगे', 'यारबहोट', 'hate', 'है', 'इनके', 'man', 'me', 'मोड़ी', 'जि', 'के', 'लियेलगे', 'रहो3', 'टर्म्स', 'दिला', 'doge']",no
"['Jo', 'कुच', 'अप', 'कश्मीर', 'me', 'कर', 'ray', 'ho', 'wo', 'terrorism', 'नही', 'आउर्', 'किया', 'ह्य']",no
"['अभे', 'घंडू', 'तुमराह्य', 'वहा', 'भैन', 'कोह', 'पोजते', 'है', 'k', 'छुड़ते', 'है', 'दुनिया', 'मै', 'sab', 'say', 'जियादा', 'तोह', 'rape', 'वहा', 'होते', 'है', 'loro']",no
"['कही', 'इंका', 'भि', 'rape', 'na', 'होजये']",no
"['नरेंद्रमोदी', 'rape', 'par', 'एक', 'सख्त', 'Kanoon', 'कब', 'बनेगा']",no
"['अपने', 'pita', 'जी', 'कुलभूषण', 'ko', 'याद', 'रखें', 'जिस', 'nay', 'yahan', 'हजारों', 'पकिस्तानियों', 'ko', 'मारा', 'To', 'terrorism', 'अप', 'करवटी', 'hain', 'yahan', 'अनखेन', 'खोलो', 'अपनी']",no
"['Tum', 'jo', 'अपनी', 'मा', 'behn', 'ko', 'गश्तियों', 'कि', 'तरहन', 'चोड', 'देते', 'ho', 'एसबी', 'se', 'ज्यादा', 'rape', 'आप', 'k', 'कसेस', 'आप', 'k', 'mulk', 'mein', 'हैन', 'मेरी', 'जान']",no
"['फिटाय', 'मू', 'अब', 'लोक', 'पे', 'भि', 'अपनी', 'terrorism', 'खत्म', 'karo', 'you', 'इण्डियंस', 'नही', 'इसी', 'तरहाँ', 'पीटू', 'gay', 'hum', 'se']",no
"['Beta', 'लोंडों', 'ka', 'भि', 'rape', 'करता', 'Hoon', 'Beware']",no
"['गौतमगंभीर', 'सर्फ', 'पैसो', 'or', 'रंडियों', 'प्र', 'मरने', 'vale', 'कभी', 'देश', 'k', 'bare', 'me', 'नहि', 'सोचते', 'hate', 'विरत्कोहलिदेश', 'भक्त', 'ho', 'to', 'गोतम', 'गम्भीर', 'जैसे']",yes
"['rishi', 'sab', 'terrorism', 'hum', 'नहि', 'आप', 'log', 'ho', 'शक', 'है', 'to', 'कश्मीर', 'ko', 'hi', 'देख', 'lo', 'kon', 'फेला', 'रहा', 'है', 'terrorism']",no
"['or', 'एक', 'बात', 'i', 'hate', 'वोमंस', 'life', 'Hame', 'औरत', 'बन्नाकर', 'दुबारा', 'जन्म', 'नही', 'लेना']",yes
"['Ye', 'नही', 'ho', 'पायेगा', 'इसके', 'लिए', 'terrorism', 'खत्म', 'karo']",no
"['चिंत्सक', 'Rishi', 'कपूर', 'सहाब', 'agar', 'अप', 'हमारे', 'mulk', 'ko', 'terrorist', 'कहते', 'ho', 'tou', 'हमारे', 'Mulk', 'may', 'terrorism', 'इंडुआ', 'hi', 'करवाता', 'है']",no
"['history', 'main', 'लिखा', 'जायेगा11', 'लोगों', 'ne', '120', 'crore', 'ka', 'rape', 'कियावो', 'b', 'एक', 'साठ']",yes
"['Tum', 'log', 'terrorism', 'band', 'कार्डो', 'बलोचिस्तान', 'मै', 'आउर्', 'पाकिस्तान', 'kai', 'दूसरे', 'प्रोविन्स', 'मै']",no
"['Some', 'times', 'we', 'lose', 'some', 'times', 'we', 'विनबूत', 'जड़ेजा', 'Ka', 'Sar', 'फोडो', 'century', 'to', 'ho', 'jati', 'पंडिया', 'कि', 'hate', 'इम्जादेजज्ता', 'माफ', 'नहि', 'करेगी']",yes
"['Agar', 'terrorism', 'देखना', 'चाहो', 'to', 'मकबूजा', 'कश्मीर', 'man', 'देख', 'lo', 'आउर्', 'agar', 'तोड़ी', 'se', 'भि', 'शरम', 'बाकी', 'ho', 'to', 'अपनी', 'us', 'शकल', 'per', 'धोब', 'maro']",no
"['चिंत्सक', 'कोच', 'din', 'फले', 'tu', 'nay', 'बकवास', 'के', 'थि', 'na', 'terrorism', 'pa', 'बीसी', 'अपन्य', 'agent', 'बजटी', 'ho', 'ma', 'wo', 'पकरे', 'जात्य', 'hain', 'फ्र', 'मैन्टी', 'नई', 'ho', 'रोंदु']",no
"['भै', 'rape', 'chal', 'रह', 'है', 'क्या', 'दिखा', 'दिया', 'ye', 'बचों', 'ko']",yes
"['भै', 'ye', 'बतें', 'कर', 'सकते', 'है', 'बशभीख', 'par', 'पलने', 'कि', 'adat', 'है', 'इइन्हिटरोरिस्म', 'par', 'बाडा', 'गुमन', 'है', 'इन्हेबकेश्वर', 'भूल', 'जिजर', 'to', 'say']",yes
"['rape', 'तुम्हारे', 'यहा', 'होता', 'बोसदीवालों', 'अपनी', 'बहन', 'se', 'सदी', 'कर', 'lete', '10', 'सुअर', 'जिसे', 'bache', 'पैडा', 'करते']",no
"['तुम्हारे', 'कुल', 'भूषण', 'ne', 'jo', 'किया', 'wo', 'terrorism', 'नही', 'tha', 'क्या', 'उस्को', 'फँसी', 'se', 'बचाओ', 'अग्र', 'G', 'm', 'dum', 'h', 'tu']",no
"['चिंत्सक', 'Rishi', 'जि', 'बाप', 'wali', 'बात', 'ka', 'jawab', 'to', 'mil', 'गया', 'hoga', 'रही', 'बात', 'terrorism', 'कि', 'wo', 'दुन्य', 'ko', 'pata', 'hay', 'kon', 'जिम्मेदार', 'hay']",no
"['संजीव', 'भट्ट', 'hate', 'me', 'कितना', 'niche', 'गिरोगे', 'शोभा', 'नही', 'डेटा']",no
"['कुत्ते', 'के', 'बचाय', 'terrorism', 'tum', 'log', 'करवाते', 'ho', 'अफ़गानिस्तान', 'के', 'साठ', 'mil', 'कर', 'कुत्ते', 'के', 'load', 'ho', 'tum', 'log', 'हरमी']",yes
"['1947', 'se', 'to', 'tera', 'rape', 'होते', 'hue', 'aa', 'रहा', 'he', 'Thore', 'सारण', 'to', 'कर', 'अज', 'फैथर्स', 'day', 'हैबाप', 'se', 'जबन', 'लड़ता', 'he']",no
"['अज', 'कि', 'ताजा', 'खबर', 'भरट', 'माता', 'ko', '11', 'लोगो', 'ne', 'gang', 'rape', 'कर', 'दिया']",no
"['बलूचियों', 'कि', 'bari', 'tension', 'है', 'फ्लाई', 'rape', 'कसेस', 'tu', 'हतम', 'करोये', 'बैरी']",no
"['एक', 'baar', 'जीते', 'होरक्चर्ड', 'देखो', 'इंड', 'ka', 'and', 'पाक', 'काचा', 'है', 'अभि', 'कुच', 'din', 'suicide', 'बॉम्बिंग', 'and', 'terrorism', 'नहि', 'hoga']",no
"['अचा', 'yar', 'अप', 'जीत', 'जाओ', 'or', 'टायलेट्स', 'बना', 'लोचा', 'यार', 'rape', 'करणा', 'band', 'karo']",no
